Date,index,compound,BP
2011-04-24,31077.0,0.0,25.981915
2011-04-25,31081.0,0.0,25.953685999999998
2011-04-26,31092.0,0.4019,26.145605
2011-04-27,31105.0,0.4404,26.264141
2011-04-28,31123.0,0.0,26.123043
2011-04-29,31148.0,0.0,26.044007999999998
2011-04-30,31166.0,-0.3818,26.044007999999998
2011-05-01,31169.0,0.4019,26.044007999999998
2011-05-02,31172.0,0.0,25.919821
2011-05-03,31181.0,-0.5106,25.28763
2011-05-04,31192.0,0.0,25.050562
2011-05-05,31203.0,0.0,24.542553
2011-05-06,31213.0,0.2023,24.994118
2011-05-07,31229.0,0.0,24.994118
2011-05-08,31233.0,-0.6597,24.994118
2011-05-09,31237.0,0.4939,25.327147
2011-05-10,31250.0,0.0,25.389238
2011-05-11,31264.0,0.0,25.047369
2011-05-12,31277.0,0.0772,24.830851000000003
2011-05-13,31291.0,0.0,24.460497
2011-05-14,31304.0,-0.8689,24.460497
2011-05-15,31310.0,0.5859,24.460497
2011-05-16,31314.0,0.0,24.192705
2011-05-17,31325.0,0.0,24.386435000000002
2011-05-18,31335.0,0.4215,24.654224
2011-05-19,31348.0,0.0,25.007483999999998
2011-05-20,31357.0,0.0,25.639938
2011-05-21,31367.0,0.0,25.639938
2011-05-22,31372.0,-0.6908,25.639938
2011-05-23,31374.0,-0.5106,25.087254
2011-05-24,31390.0,0.0,25.280983
2011-05-25,31402.0,-0.7096,25.474697
2011-05-26,31411.0,0.0,25.856447
2011-05-27,31419.0,0.0,25.947623999999998
2011-05-28,31425.0,-0.4767,25.947623999999998
2011-05-29,31432.0,-0.4927,25.947623999999998
2011-05-30,31435.0,-0.3182,25.947623999999998
2011-05-31,31447.0,-0.6249,26.346455
2011-06-01,31460.0,0.0,25.833662
2011-06-02,31465.0,-0.3818,25.639938
2011-06-03,31479.0,0.0,25.429113
2011-06-04,31495.0,0.0,25.429113
2011-06-05,31499.0,0.5859,25.429113
2011-06-06,31502.0,0.0,25.035976
2011-06-07,31513.0,0.743,25.07016
2011-06-08,31520.0,-0.29600000000000004,24.779573000000003
2011-06-09,31533.0,0.0,25.206917
2011-06-10,31546.0,0.3182,24.545967
2011-06-11,31562.0,0.0,24.545967
2011-06-12,31566.0,-0.5423,24.545967
2011-06-13,31569.0,-0.2263,24.323753
2011-06-14,31583.0,-0.5719,24.768182999999997
2011-06-15,31608.0,-0.25,23.902122
2011-06-16,31627.0,0.5859,23.816658
2011-06-17,31654.0,0.128,24.02177
2011-06-18,31670.0,-0.5574,24.02177
2011-06-19,31673.0,-0.5267,24.02177
2011-06-20,31678.0,-0.1027,23.839445
2011-06-21,31699.0,-0.1027,24.728302
2011-06-22,31717.0,-0.2263,24.563057
2011-06-23,31732.0,0.0,24.261086
2011-06-24,31745.0,0.0,23.873634
2011-06-25,31763.0,0.0,23.873634
2011-06-26,31767.0,0.0,23.873634
2011-06-27,31769.0,0.0,24.073051
2011-06-28,31782.0,-0.1027,24.363642000000002
2011-06-29,31791.0,0.0,24.768182999999997
2011-06-30,31803.0,0.4019,25.235388
2011-07-01,31815.0,0.0,25.423416
2011-07-02,31826.0,-0.0772,25.423416
2011-07-03,31827.0,-0.5423,25.423416
2011-07-04,31828.0,0.0,25.423416
2011-07-05,31839.0,0.0,25.189814000000002
2011-07-06,31853.0,-0.5423,25.018881
2011-07-07,31864.0,-0.5106,25.377842
2011-07-08,31873.0,0.0,25.360746
2011-07-09,31881.0,0.0,25.360746
2011-07-10,31887.0,0.0516,25.360746
2011-07-11,31893.0,0.0,24.979006
2011-07-12,31907.0,0.7717,24.733994
2011-07-13,31917.0,0.0,24.92202
2011-07-14,31931.0,0.0,25.263885000000002
2011-07-15,31938.0,0.0,25.258194
2011-07-16,31950.0,0.0,25.258194
2011-07-17,31952.0,0.0,25.258194
2011-07-18,31954.0,0.0,25.246794
2011-07-19,31968.0,0.0,25.617147
2011-07-20,31974.0,0.0,26.072966
2011-07-21,31993.0,0.0,26.232504
2011-07-22,32000.0,0.0,26.323673
2011-07-23,32013.0,0.0,26.323673
2011-07-24,32014.0,0.0,26.323673
2011-07-25,32016.0,0.0,26.648439
2011-07-26,32022.0,0.0,26.312272999999998
2011-07-27,32030.0,0.0,25.594355
2011-07-28,32042.0,0.0,25.668423
2011-07-29,32046.0,0.0,25.890635
2011-07-30,32058.0,0.0,25.890635
2011-07-31,32063.0,0.0,25.890635
2011-08-01,32067.0,0.0,25.714010000000002
2011-08-02,32088.0,0.0,24.847952
2011-08-03,32098.0,0.0,24.842197
2011-08-04,32114.0,0.0,23.311852
2011-08-05,32125.0,0.0,23.547732999999997
2011-08-06,32141.0,0.0,23.547732999999997
2011-08-07,32145.0,0.0,23.547732999999997
2011-08-08,32148.0,0.0,21.971359
2011-08-09,32162.0,0.0,23.006933
2011-08-10,32174.0,0.0,22.028889000000003
2011-08-11,32188.0,0.0,22.840099
2011-08-12,32202.0,0.0,23.110497
2011-08-13,32224.0,0.0,23.110497
2011-08-14,32228.0,0.0,23.110497
2011-08-15,32230.0,0.0,23.961964000000002
2011-08-16,32237.0,0.0,23.570744
2011-08-17,32244.0,0.0,23.530479
2011-08-18,32263.0,0.0,22.621469
2011-08-19,32274.0,0.0,22.126699
2011-08-20,32289.0,0.0,22.126699
2011-08-21,32293.0,0.0,22.126699
2011-08-22,32298.0,0.0,22.063417
2011-08-23,32315.0,0.0,22.914888
2011-08-24,32327.0,0.0,22.75379
2011-08-25,32342.0,0.0,21.55714
2011-08-26,32357.0,0.0,21.971359
2011-08-27,32372.0,0.0,21.971359
2011-08-28,32378.0,0.0,21.971359
2011-08-29,32385.0,0.0,22.581196
2011-08-30,32401.0,0.0,22.661741
2011-08-31,32417.0,0.0,22.661741
2011-09-01,32426.0,0.0,21.741238
2011-09-02,32448.0,0.0,21.016335
2011-09-03,32462.0,0.0,21.016335
2011-09-04,32464.0,0.0,21.016335
2011-09-05,32467.0,0.0,21.016335
2011-09-06,32479.0,0.0,20.935791000000002
2011-09-07,32484.0,0.0,21.453577
2011-09-08,32492.0,0.0,21.332767
2011-09-09,32515.0,0.0,20.711416
2011-09-10,32526.0,0.0,20.711416
2011-09-11,32528.0,0.0,20.711416
2011-09-12,32532.0,0.0,20.958809
2011-09-13,32544.0,0.0,20.970312
2011-09-14,32554.0,-0.8807,22.028889000000003
2011-09-15,32568.0,0.0,22.736539999999998
2011-09-16,32578.0,0.0,22.834343
2011-09-17,32588.0,0.0,22.834343
2011-09-18,32591.0,-0.4019,22.834343
2011-09-19,32597.0,0.0,22.212996
2011-09-20,32614.0,0.0,22.305044
2011-09-21,32631.0,0.0,21.229204
2011-09-22,32638.0,0.0,20.556082
2011-09-23,32648.0,0.0,20.630871
2011-09-24,32660.0,0.0,20.630871
2011-09-25,32663.0,0.0,20.630871
2011-09-26,32665.0,-0.7096,21.246457999999997
2011-09-27,32673.0,0.0,21.827524
2011-09-28,32685.0,0.0,20.958809
2011-09-29,32700.0,0.0,21.292488
2011-09-30,32725.0,0.0,20.751688
2011-10-01,32742.0,0.0,20.751688
2011-10-02,32747.0,0.0,20.751688
2011-10-03,32751.0,0.0,20.262676000000003
2011-10-04,32765.0,0.0,20.377735
2011-10-05,32780.0,0.0,21.114138
2011-10-06,32794.0,0.0,21.160168
2011-10-07,32812.0,-0.1027,21.350020999999998
2011-10-08,32826.0,0.0,21.350020999999998
2011-10-09,32833.0,0.0,21.350020999999998
2011-10-10,32838.0,0.0,22.0404
2011-10-11,32856.0,0.0,22.069172000000002
2011-10-12,32874.0,0.0,22.224497
2011-10-13,32889.0,-0.6486,22.293537
2011-10-14,32901.0,0.0,22.943642
2011-10-15,32915.0,0.0,22.943642
2011-10-16,32920.0,0.0,22.943642
2011-10-17,32927.0,-0.6486,23.110497
2011-10-18,32941.0,0.0,23.651291
2011-10-19,32950.0,0.0,23.461433
2011-10-20,32965.0,0.0,23.772108
2011-10-21,32973.0,0.0,24.364676
2011-10-22,32982.0,0.0,24.364676
2011-10-23,32989.0,0.0,24.364676
2011-10-24,32993.0,0.0,24.071270000000002
2011-10-25,33016.0,0.0,25.037798000000002
2011-10-26,33038.0,0.0,25.687912
2011-10-27,33058.0,0.0,26.136656
2011-10-28,33072.0,0.0,26.176924
2011-10-29,33088.0,0.0,26.176924
2011-10-30,33092.0,0.0,26.176924
2011-10-31,33096.0,0.0,25.417510999999998
2011-11-01,33105.0,0.0,24.577551
2011-11-02,33121.0,-0.5994,25.222494
2011-11-03,33138.0,0.0,25.576929
2011-11-04,33151.0,0.0,25.478149
2011-11-05,33176.0,0.0,25.478149
2011-11-06,33179.0,0.0,25.478149
2011-11-07,33184.0,0.0,25.5653
2011-11-08,33202.0,0.0,25.972015
2011-11-09,33218.0,0.0,24.653086
2011-11-10,33247.0,0.0,25.042370000000002
2011-11-11,33274.0,-0.6249,25.57111
2011-11-12,33291.0,0.0,25.57111
2011-11-13,33292.0,0.0,25.57111
2011-11-14,33294.0,0.0,25.31546
2011-11-15,33308.0,0.0,25.390991
2011-11-16,33317.0,0.0,25.280596
2011-11-17,33339.0,0.0,24.769295
2011-11-18,33354.0,0.0,24.682137
2011-11-19,33368.0,0.0,24.682137
2011-11-20,33372.0,0.0,24.682137
2011-11-21,33376.0,0.0,24.228932999999998
2011-11-22,33391.0,0.0,23.891935
2011-11-23,33402.0,0.0,23.055256
2011-11-24,33424.0,0.0,23.055256
2011-11-25,33448.0,0.0,22.898378
2011-11-26,33467.0,0.0,22.898378
2011-11-27,33474.0,0.0,22.898378
2011-11-28,33480.0,-0.6705,23.717623
2011-11-29,33500.0,0.0,23.822206
2011-11-30,33515.0,0.0,25.303839
2011-12-01,33538.0,0.0,24.839016
2011-12-02,33554.0,0.0,25.152769
2011-12-03,33571.0,0.0,25.152769
2011-12-04,33573.0,0.0,25.152769
2011-12-05,33576.0,0.0,25.31546
2011-12-06,33596.0,0.0,25.309641
2011-12-07,33608.0,0.0,25.001711
2011-12-08,33630.0,0.0,24.443911
2011-12-09,33654.0,0.0,24.815769
2011-12-10,33676.0,0.0,24.815769
2011-12-11,33680.0,0.0,24.815769
2011-12-12,33684.0,0.0,24.304468
2011-12-13,33701.0,0.0,24.188259
2011-12-14,33714.0,0.0,23.880318
2011-12-15,33725.0,0.0,24.048815
2011-12-16,33747.0,0.0,24.048815
2011-12-17,33762.0,0.0,24.048815
2011-12-18,33765.0,0.0,24.048815
2011-12-19,33775.0,0.0,23.525885
2011-12-20,33795.0,0.0,24.339334
2011-12-21,33816.0,0.0,24.252171
2011-12-22,33844.0,0.0,24.961031
2011-12-23,33868.0,0.0,25.146963
2011-12-24,33874.0,0.0,25.146963
2011-12-25,33877.0,0.0,25.146963
2011-12-26,33879.0,0.0,25.146963
2011-12-27,33888.0,0.0,25.065620000000003
2011-12-28,33900.0,0.0,24.612410999999998
2011-12-29,33914.0,0.0,24.769295
2011-12-30,33929.0,0.0,24.833202
2011-12-31,33945.0,0.0,24.833202
2012-01-01,33947.0,0.0,24.833202
2012-01-02,33951.0,0.0,24.833202
2012-01-03,33958.0,0.0,25.64665
2012-01-04,33972.0,0.0,26.001070000000002
2012-01-05,33987.0,0.0,25.71056
2012-01-06,33996.0,0.0,25.61178
2012-01-07,34005.0,0.0,25.61178
2012-01-08,34012.0,0.0,25.61178
2012-01-09,34015.0,0.0,25.605970000000003
2012-01-10,34041.0,0.0,25.791904000000002
2012-01-11,34068.0,0.0,25.600161
2012-01-12,34096.0,-0.4404,25.681510999999997
2012-01-13,34114.0,0.0,25.431670999999998
2012-01-14,34135.0,0.0,25.431670999999998
2012-01-15,34137.0,0.0,25.431670999999998
2012-01-16,34138.0,0.0,25.431670999999998
2012-01-17,34155.0,0.0,25.704754
2012-01-18,34171.0,-0.6249,25.890678
2012-01-19,34186.0,0.0,25.977826999999998
2012-01-20,34205.0,0.0,25.576929
2012-01-21,34228.0,0.0,25.576929
2012-01-22,34230.0,0.0,25.576929
2012-01-23,34234.0,0.0,25.931351
2012-01-24,34251.0,0.0,25.972015
2012-01-25,34279.0,0.0,26.088226000000002
2012-01-26,34306.0,0.0,26.012693
2012-01-27,34318.0,-0.2732,25.390991
2012-01-28,34338.0,0.0,25.390991
2012-01-29,34344.0,0.0,25.390991
2012-01-30,34350.0,0.0,25.64665
2012-01-31,34362.0,0.0,26.67506
2012-02-01,34378.0,0.0,26.465895
2012-02-02,34397.0,0.0,26.454272999999997
2012-02-03,34421.0,0.25,27.058548
2012-02-04,34459.0,0.0,27.058548
2012-02-05,34465.0,0.0,27.058548
2012-02-06,34477.0,-0.1027,27.232857
2012-02-07,34512.0,0.0,27.075975
2012-02-08,34542.0,0.0,27.290962
2012-02-09,34566.0,0.0,27.174753000000003
2012-02-10,34588.0,0.0,26.930719
2012-02-11,34610.0,0.0,26.930719
2012-02-12,34616.0,0.0,26.930719
2012-02-13,34618.0,0.0,27.523365000000002
2012-02-14,34636.0,0.0,27.000444
2012-02-15,34656.0,0.0,26.982824
2012-02-16,34666.0,0.0,27.387928000000002
2012-02-17,34680.0,0.0,27.957404999999998
2012-02-18,34691.0,0.0,27.957404999999998
2012-02-19,34697.0,0.0,27.957404999999998
2012-02-20,34700.0,0.0,27.957404999999998
2012-02-21,34719.0,0.0,27.687340000000003
2012-02-22,34734.0,0.0,27.517090000000003
2012-02-23,34749.0,0.0,27.751926
2012-02-24,34767.0,0.0,27.587536
2012-02-25,34785.0,0.0,27.587536
2012-02-26,34791.0,0.0,27.587536
2012-02-27,34794.0,0.0,27.910439
2012-02-28,34812.0,0.0,28.086571000000003
2012-02-29,34830.0,0.0,27.687340000000003
2012-03-01,34860.0,-0.6705,28.086571000000003
2012-03-02,34895.0,0.0,27.886947999999997
2012-03-03,34918.0,0.0,27.886947999999997
2012-03-04,34930.0,0.0,27.886947999999997
2012-03-05,34940.0,0.0,28.157013
2012-03-06,34982.0,0.0,27.141346000000002
2012-03-07,35014.0,0.0,27.323351000000002
2012-03-08,35055.0,0.0,27.657991
2012-03-09,35094.0,0.0,27.411410999999998
2012-03-10,35115.0,0.0,27.411410999999998
2012-03-11,35123.0,0.0,27.411410999999998
2012-03-12,35130.0,0.0,27.429028999999996
2012-03-13,35154.0,0.0,27.787146000000003
2012-03-14,35175.0,0.0,27.41729
2012-03-15,35200.0,0.0,27.411410999999998
2012-03-16,35222.0,0.0,27.493607
2012-03-17,35252.0,0.0,27.493607
2012-03-18,35259.0,0.0,27.493607
2012-03-19,35261.0,0.0,27.546432
2012-03-20,35283.0,0.0,27.135475
2012-03-21,35309.0,0.0,27.006311
2012-03-22,35335.0,0.0,26.595343
2012-03-23,35352.0,0.0,26.765603999999996
2012-03-24,35371.0,0.0,26.765603999999996
2012-03-25,35373.0,0.0,26.765603999999996
2012-03-26,35377.0,0.0,27.141346000000002
2012-03-27,35387.0,0.0,26.360504
2012-03-28,35402.0,0.0,26.243090000000002
2012-03-29,35412.0,0.0,26.037615
2012-03-30,35427.0,0.34,26.419226000000002
2012-03-31,35451.0,0.0,26.419226000000002
2012-04-01,35458.0,0.0,26.419226000000002
2012-04-02,35462.0,0.0,26.618839
2012-04-03,35478.0,0.0,26.131542
2012-04-04,35491.0,0.0,25.438774
2012-04-05,35500.0,0.0,25.462252
2012-04-06,35512.0,0.0,25.462252
2012-04-07,35518.0,0.0,25.462252
2012-04-08,35524.0,0.0,25.462252
2012-04-09,35530.0,0.0,25.397678
2012-04-10,35538.0,0.0,24.834063
2012-04-11,35552.0,0.0,24.687294
2012-04-12,35571.0,0.0,25.22154
2012-04-13,35587.0,0.0,24.746002
2012-04-14,35599.0,0.0,24.746002
2012-04-15,35603.0,0.0,24.746002
2012-04-16,35607.0,0.0,24.957354000000002
2012-04-17,35618.0,0.0,25.403543
2012-04-18,35632.0,0.0,25.36245
2012-04-19,35647.0,0.0,24.95149
2012-04-20,35664.0,0.0,24.652065
2012-04-21,35676.0,0.0,24.652065
2012-04-22,35681.0,0.0,24.652065
2012-04-23,35684.0,0.0,24.628592
2012-04-24,35705.0,0.0,24.605107999999998
2012-04-25,35719.0,0.0,24.769482
2012-04-26,35730.0,0.0,25.415289
2012-04-27,35746.0,0.0,25.556186999999998
2012-04-28,35761.0,0.0,25.556186999999998
2012-04-29,35765.0,0.0,25.556186999999998
2012-04-30,35770.0,0.0,25.485741
2012-05-01,35786.0,0.0,25.068911
2012-05-02,35799.0,0.0,24.869297
2012-05-03,35807.0,0.0,24.669687
2012-05-04,35823.0,0.0,24.047361
2012-05-05,35830.0,0.0,24.047361
2012-05-06,35836.0,0.0,24.047361
2012-05-07,35841.0,0.0,24.264589
2012-05-08,35858.0,0.0,23.73033
2012-05-09,35879.0,0.0,23.326304999999998
2012-05-10,35885.0,0.0,23.635267000000002
2012-05-11,35892.0,0.0,23.558037
2012-05-12,35906.0,0.0,23.558037
2012-05-13,35910.0,-0.6705,23.558037
2012-05-14,35914.0,0.0,23.08865
2012-05-15,35927.0,0.0,22.684629
2012-05-16,35946.0,0.0,22.684629
2012-05-17,35963.0,0.0,22.280604999999998
2012-05-18,35983.0,0.0,22.04295
2012-05-19,35993.0,0.0,22.04295
2012-05-20,35996.0,0.0,22.04295
2012-05-21,36000.0,0.0,22.405376
2012-05-22,36017.0,0.0,22.488561999999998
2012-05-23,36031.0,-0.4939,22.530148
2012-05-24,36047.0,0.0,22.714329
2012-05-25,36062.0,0.0,22.791578
2012-05-26,36081.0,0.0,22.791578
2012-05-27,36085.0,0.0,22.791578
2012-05-28,36086.0,0.0,22.791578
2012-05-29,36097.0,0.0,22.64304
2012-05-30,36113.0,0.0,21.995413
2012-05-31,36122.0,0.0,21.662693
2012-06-01,36131.0,0.0,21.840937
2012-06-02,36137.0,0.0,21.840937
2012-06-03,36139.0,0.0,21.840937
2012-06-04,36144.0,0.0,21.733995
2012-06-05,36166.0,0.0,21.870651000000002
2012-06-06,36179.0,0.0,22.690571
2012-06-07,36198.0,0.0,22.862875
2012-06-08,36216.0,0.0,22.6371
2012-06-09,36233.0,0.0,22.6371
2012-06-10,36237.0,0.0,22.6371
2012-06-11,36242.0,0.0,22.749987
2012-06-12,36254.0,0.0,23.183718
2012-06-13,36261.0,0.0,23.070826999999998
2012-06-14,36272.0,0.0,23.403545
2012-06-15,36284.0,0.0,23.890749
2012-06-16,36299.0,0.0,23.890749
2012-06-17,36300.0,0.0,23.890749
2012-06-18,36302.0,0.0,23.480789
2012-06-19,36316.0,0.0,23.908580999999998
2012-06-20,36321.0,0.0,23.760038
2012-06-21,36331.0,0.0,22.530148
2012-06-22,36343.0,0.0,22.797518
2012-06-23,36354.0,0.0,22.797518
2012-06-24,36355.0,0.0,22.797518
2012-06-25,36360.0,0.0,22.375671
2012-06-26,36369.0,0.4019,22.464794
2012-06-27,36378.0,0.0,22.72028
2012-06-28,36384.0,0.0,22.892582
2012-06-29,36399.0,0.0,24.086824
2012-06-30,36412.0,0.0,24.086824
2012-07-01,36415.0,-0.8555,24.086824
2012-07-02,36421.0,0.0,24.175936
2012-07-03,36430.0,0.0,24.247235999999997
2012-07-04,36438.0,0.0,24.247235999999997
2012-07-05,36444.0,0.0,23.97393
2012-07-06,36451.0,0.0,23.546143
2012-07-07,36454.0,0.0,23.546143
2012-07-08,36461.0,0.0,23.546143
2012-07-09,36463.0,0.0,23.569912
2012-07-10,36473.0,0.0,23.558037
2012-07-11,36481.0,0.0,23.938284
2012-07-12,36493.0,0.0,23.944225
2012-07-13,36501.0,0.0,24.330425
2012-07-14,36516.0,0.0,24.330425
2012-07-15,36520.0,0.0,24.330425
2012-07-16,36522.0,0.0,24.568085
2012-07-17,36536.0,0.0,24.77009
2012-07-18,36542.0,0.0,24.799807
2012-07-19,36552.0,0.0,24.871098
2012-07-20,36562.0,0.0,24.686911
2012-07-21,36567.0,0.0,24.686911
2012-07-22,36570.0,-0.6486,24.686911
2012-07-23,36574.0,0.0,24.003643
2012-07-24,36587.0,0.0,23.653097
2012-07-25,36602.0,0.0,23.694682999999998
2012-07-26,36618.0,0.0,24.306658
2012-07-27,36638.0,0.0,24.686911
2012-07-28,36651.0,0.0,24.686911
2012-07-29,36654.0,0.0,24.686911
2012-07-30,36658.0,0.0,24.847332
2012-07-31,36676.0,0.0,23.706564
2012-08-01,36690.0,0.0,23.855104
2012-08-02,36707.0,0.0,23.736271
2012-08-03,36722.0,0.0,24.377956
2012-08-04,36732.0,0.0,24.377956
2012-08-05,36739.0,0.0,24.377956
2012-08-06,36742.0,0.0,24.639381
2012-08-07,36752.0,0.0,25.251358
2012-08-08,36768.0,0.0,25.383556
2012-08-09,36790.0,0.0,25.371542
2012-08-10,36815.0,0.0,25.479708
2012-08-11,36835.0,0.0,25.479708
2012-08-12,36838.0,0.0,25.479708
2012-08-13,36843.0,0.0,25.293426999999998
2012-08-14,36860.0,0.0,25.347509
2012-08-15,36870.0,0.0,25.50374
2012-08-16,36884.0,0.0,25.690042000000002
2012-08-17,36901.0,0.0,25.67201
2012-08-18,36917.0,0.0,25.67201
2012-08-19,36920.0,0.0,25.67201
2012-08-20,36922.0,0.0,25.653973
2012-08-21,36937.0,0.0,25.479708
2012-08-22,36952.0,0.0,25.623935999999997
2012-08-23,36961.0,0.0,25.389570000000003
2012-08-24,36983.0,0.0,25.353506
2012-08-25,36998.0,0.0,25.353506
2012-08-26,37001.0,0.0,25.353506
2012-08-27,37003.0,0.0,25.359526000000002
2012-08-28,37015.0,0.0,25.347509
2012-08-29,37032.0,0.0,25.221307999999997
2012-08-30,37053.0,0.6597,25.185257
2012-08-31,37071.0,0.0,25.275382999999998
2012-09-01,37083.0,0.0,25.275382999999998
2012-09-02,37086.0,0.0,25.275382999999998
2012-09-03,37089.0,0.0,25.275382999999998
2012-09-04,37097.0,0.0,25.016991
2012-09-05,37112.0,0.0,24.253799
2012-09-06,37125.0,0.0,24.746559
2012-09-07,37145.0,0.0,25.197269
2012-09-08,37158.0,0.0,25.197269
2012-09-09,37162.0,0.0,25.197269
2012-09-10,37166.0,0.0,25.263371
2012-09-11,37172.0,0.0,25.581869
2012-09-12,37192.0,0.0,25.587877
2012-09-13,37207.0,0.0,26.212851
2012-09-14,37221.0,-0.6808,26.357077
2012-09-15,37233.0,0.0,26.357077
2012-09-16,37239.0,0.0,26.357077
2012-09-17,37241.0,0.29600000000000004,26.002522
2012-09-18,37260.0,0.0,25.762145999999998
2012-09-19,37272.0,0.0,25.894356
2012-09-20,37289.0,0.0,26.01454
2012-09-21,37300.0,0.0,25.840269
2012-09-22,37312.0,0.0,25.840269
2012-09-23,37315.0,0.0,25.840269
2012-09-24,37318.0,0.0,25.996515
2012-09-25,37329.0,0.0,25.846285
2012-09-26,37345.0,0.0,25.461685
2012-09-27,37355.0,0.0,25.864313
2012-09-28,37374.0,0.0,25.455679
2012-09-29,37391.0,0.0,25.455679
2012-09-30,37397.0,0.0,25.455679
2012-10-01,37403.0,0.0,25.371542
2012-10-02,37418.0,0.0,25.665998000000002
2012-10-03,37428.0,0.0,25.389570000000003
2012-10-04,37441.0,0.0,25.581869
2012-10-05,37454.0,0.0,25.329472
2012-10-06,37467.0,0.0,25.329472
2012-10-07,37470.0,0.0,25.329472
2012-10-08,37474.0,0.0,25.39558
2012-10-09,37489.0,0.0,25.251358
2012-10-10,37511.0,0.0,25.113139999999998
2012-10-11,37524.0,0.0,25.311451
2012-10-12,37546.0,-0.7579,25.143187
2012-10-13,37565.0,0.0,25.143187
2012-10-14,37566.0,0.0,25.143187
2012-10-15,37567.0,0.0,24.97493
2012-10-16,37578.0,0.0,25.419607
2012-10-17,37590.0,0.0,26.164773999999998
2012-10-18,37601.0,0.0,26.158764
2012-10-19,37618.0,0.0,25.900366
2012-10-20,37634.0,0.0,25.900366
2012-10-21,37636.0,0.0,25.900366
2012-10-22,37640.0,0.0,25.629951000000002
2012-10-23,37650.0,0.0,24.878777
2012-10-24,37666.0,0.0,25.101131
2012-10-25,37679.0,0.0,25.101131
2012-10-26,37686.0,0.0,25.07708
2012-10-27,37703.0,0.0,25.07708
2012-10-28,37708.0,0.0,25.07708
2012-10-29,37714.0,0.0,25.07708
2012-10-30,37747.0,0.0,25.07708
2012-10-31,37771.0,0.0,25.774166
2012-11-01,37782.0,0.0,25.852289000000003
2012-11-02,37798.0,0.0,25.563843
2012-11-03,37816.0,0.0,25.563843
2012-11-04,37818.0,0.0,25.563843
2012-11-05,37821.0,0.0,25.383556
2012-11-06,37836.0,0.0,25.900366
2012-11-07,37846.0,0.0,25.468283
2012-11-08,37861.0,0.0,24.835382
2012-11-09,37887.0,0.0,24.85364
2012-11-10,37906.0,0.0,24.85364
2012-11-11,37910.0,0.0,24.85364
2012-11-12,37913.0,0.0,24.920583999999998
2012-11-13,37933.0,0.0,24.671074
2012-11-14,37946.0,0.0,24.439819
2012-11-15,37963.0,0.0,24.525019
2012-11-16,37983.0,0.0,24.360706
2012-11-17,37991.0,0.0,24.360706
2012-11-18,37998.0,0.0,24.360706
2012-11-19,38003.0,0.0,25.090984
2012-11-20,38034.0,0.0,25.084894
2012-11-21,38053.0,0.0,25.316141000000002
2012-11-22,38069.0,0.0,25.316141000000002
2012-11-23,38081.0,0.0,25.571747
2012-11-24,38091.0,0.0,25.571747
2012-11-25,38095.0,0.0,25.571747
2012-11-26,38101.0,0.0,25.316141000000002
2012-11-27,38126.0,0.0,25.164011
2012-11-28,38144.0,0.0,25.243116
2012-11-29,38168.0,0.0,25.133581
2012-11-30,38186.0,0.0,25.413519
2012-12-01,38194.0,0.0,25.413519
2012-12-02,38200.0,0.0,25.413519
2012-12-03,38201.0,0.0,25.066637
2012-12-04,38214.0,0.0,24.951006
2012-12-05,38228.0,0.0,25.139664
2012-12-06,38256.0,0.0,25.139664
2012-12-07,38270.0,0.0,24.993607
2012-12-08,38286.0,0.0,24.993607
2012-12-09,38288.0,0.0,24.993607
2012-12-10,38293.0,0.0,24.944925
2012-12-11,38310.0,0.0,25.054462
2012-12-12,38321.0,0.0,25.328321
2012-12-13,38336.0,0.0,25.237036
2012-12-14,38355.0,0.0,25.188353
2012-12-15,38374.0,0.0,25.188353
2012-12-16,38379.0,0.0,25.188353
2012-12-17,38381.0,0.0,25.383095
2012-12-18,38390.0,0.0,25.571747
2012-12-19,38409.0,0.0,25.626510999999997
2012-12-20,38426.0,0.0,25.699537
2012-12-21,38445.0,0.0,25.632603
2012-12-22,38460.0,0.0,25.632603
2012-12-23,38461.0,0.0,25.632603
2012-12-24,38468.0,0.0,25.389167999999998
2012-12-25,38474.0,0.0,25.389167999999998
2012-12-26,38477.0,0.0,25.364832
2012-12-27,38482.0,0.0,25.328321
2012-12-28,38495.0,0.0,25.084894
2012-12-29,38502.0,0.0,25.084894
2012-12-30,38506.0,0.0,25.084894
2012-12-31,38509.0,0.0,25.340494
2013-01-01,38519.0,0.0,25.340494
2013-01-02,38526.0,0.0,25.815168
2013-01-03,38534.0,0.0,26.332440999999996
2013-01-04,38552.0,0.0,26.569777000000002
2013-01-05,38567.0,0.0,26.569777000000002
2013-01-06,38575.0,0.0,26.569777000000002
2013-01-07,38579.0,0.0,26.411558000000003
2013-01-08,38598.0,0.0,26.411558000000003
2013-01-09,38619.0,0.0,26.941011
2013-01-10,38644.0,0.0,27.391334999999998
2013-01-11,38670.0,0.0,27.068806
2013-01-12,38690.0,0.0,27.068806
2013-01-13,38697.0,0.0,27.068806
2013-01-14,38702.0,-0.4019,26.983605999999998
2013-01-15,38722.0,0.0,27.044468
2013-01-16,38748.0,0.0,26.825382
2013-01-17,38763.0,0.0,26.874056
2013-01-18,38799.0,0.4767,26.801040999999998
2013-01-19,38829.0,0.0,26.801040999999998
2013-01-20,38834.0,0.0,26.801040999999998
2013-01-21,38840.0,0.0,26.801040999999998
2013-01-22,38856.0,0.0,26.618469
2013-01-23,38875.0,0.0,26.941011
